Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,model,brand,Car_Age
9,20003,1,0,0,20.38,1968.0,143.0,5.0,19.25,75,0,4
4,66314,1,1,0,19.87,1461.0,83.8,5.0,5.5,484,21,7
2,76000,1,1,0,17.8,1399.0,68.0,5.0,2.75,675,6,11
1,29000,1,1,0,19.67,1582.0,126.2,5.0,13.0,465,8,5
9,30000,1,1,0,20.0,1399.0,68.0,5.0,3.2,715,6,9
3,56526,3,1,0,15.26,1598.0,103.5,5.0,5.84,1146,25,7
5,38000,1,0,2,16.8,1969.0,150.0,5.0,24.0,1534,26,5
2,41000,1,0,0,19.08,1582.0,126.32,5.0,6.25,1598,8,8
5,53000,1,0,0,14.49,2993.0,258.0,5.0,36.0,53,1,11
2,125000,1,1,3,14.8,1998.0,68.0,5.0,3.0,949,18,17
2,242000,1,1,0,11.5,2982.0,171.0,7.0,11.0,727,24,10
2,90000,1,1,0,26.21,1248.0,88.5,5.0,6.5,334,15,5
5,11000,1,1,0,24.3,1248.0,88.5,5.0,9.4,1615,15,2
7,21936,1,0,0,21.76,1995.0,190.0,5.0,37.92,24,1,2
10,41000,3,0,0,14.4,1598.0,103.6,5.0,5.25,1555,25,7
2,47000,3,1,0,17.0,1197.0,80.0,5.0,4.5,1804,8,9
2,110000,1,0,0,11.0,2993.0,235.0,5.0,18.0,1675,1,11
3,45960,3,1,0,19.1,1197.0,82.0,5.0,5.56,1728,8,5
1,48000,1,0,0,14.21,2143.0,203.0,5.0,22.0,510,16,7
5,68000,1,0,0,12.39,2179.0,147.51,5.0,22.0,1249,13,9
9,41000,3,1,0,20.36,1197.0,78.9,5.0,2.65,1788,8,9
6,69573,1,1,2,22.32,1582.0,126.32,5.0,5.85,1579,8,7
2,115000,1,1,0,19.33,1968.0,138.1,5.0,6.95,920,25,8
8,47629,1,1,0,15.1,2179.0,140.0,7.0,6.5,1714,14,8
6,66624,3,1,3,19.7,796.0,35.0,8.0,0.85,1089,15,16
4,80000,3,0,2,14.67,1798.0,177.46,5.0,7.25,1430,22,7
10,94868,1,1,0,22.9,1248.0,74.0,5.0,4.5,1473,15,8
9,76477,1,1,0,10.5,2179.0,120.0,8.0,4.25,1359,14,10
2,28000,3,0,0,13.7,1991.0,183.0,5.0,26.0,745,16,4
3,28599,1,1,0,16.55,2498.0,105.0,6.0,9.66,1513,14,3
1,45348,1,1,2,19.01,1461.0,108.45,5.0,6.85,478,21,7
3,80127,1,0,0,12.8,1968.0,167.6,5.0,23.68,1166,0,7
4,68000,1,0,2,12.39,2179.0,147.51,5.0,15.75,1249,13,7
10,75000,1,1,3,20.54,1598.0,103.6,5.0,3.5,1546,25,8
4,48000,3,0,2,11.62,2979.0,306.0,5.0,6.99,31,1,14
3,41871,1,1,0,22.7,1582.0,126.2,5.0,15.57,584,8,1
3,84931,1,1,0,15.3,2956.0,83.8,7.0,5.29,1404,23,5
8,15000,3,1,0,22.7,799.0,53.64,5.0,2.25,1867,4,4
2,110000,1,0,0,11.7,2993.0,245.0,5.0,20.0,1677,1,11
9,5900,3,0,0,7.94,4395.0,450.0,4.0,47.5,48,1,9
2,103653,3,1,2,18.9,1061.0,47.0,5.0,1.22,157,15,18
2,64806,3,1,0,16.47,1198.0,73.9,5.0,3.65,1144,25,8
10,35000,3,1,0,20.62,1198.0,67.0,7.0,3.1,758,4,4
1,40000,3,1,0,15.29,1591.0,121.3,5.0,11.5,469,8,4
7,23876,3,1,0,24.07,998.0,67.1,5.0,3.46,147,15,5
3,67901,1,1,0,14.66,2199.0,194.3,7.0,8.38,1322,8,7
10,68865,1,1,0,15.11,1598.0,103.6,5.0,4.8,1140,25,6
10,71000,1,1,2,25.8,1498.0,98.6,5.0,4.5,166,7,6
2,95000,3,1,0,15.9,1298.0,98.6,5.0,0.8,627,15,16
8,25000,1,1,0,22.9,1248.0,74.0,5.0,3.95,1473,15,6
5,180000,1,1,0,20.5,1598.0,103.5,5.0,3.65,1217,22,8
9,131000,1,0,0,11.0,2987.0,198.5,5.0,10.0,524,16,15
4,65000,1,1,2,12.05,2179.0,120.0,8.0,4.0,1378,14,9
5,117777,1,1,0,21.64,1461.0,84.8,5.0,4.75,1405,19,8
1,65000,3,1,2,17.5,1298.0,85.8,5.0,3.1,1454,15,11
7,46897,3,1,0,21.1,814.0,55.2,5.0,3.61,545,8,3
3,36695,3,1,0,19.4,1198.0,86.8,5.0,4.29,259,7,5
8,43000,3,1,0,18.06,1198.0,75.0,5.0,2.13,1007,19,9
9,54000,3,1,0,19.7,796.0,46.3,5.0,1.1,153,15,12
5,89000,1,0,0,22.69,1995.0,190.0,5.0,13.95,5,1,9
9,7000,3,1,0,16.47,1198.0,74.0,5.0,5.35,1130,25,6
5,58470,3,1,0,23.1,998.0,67.04,5.0,3.9,307,15,6
8,37000,3,1,0,21.5,1197.0,81.8,5.0,2.8,1644,15,6
9,29000,1,1,0,26.21,1248.0,88.5,5.0,8.75,338,15,4
5,52000,1,0,0,16.55,1968.0,147.51,5.0,19.5,80,0,7
8,32807,3,1,0,19.4,1198.0,86.8,5.0,2.75,259,7,7
5,86000,1,0,0,11.79,2179.0,120.0,8.0,8.0,1384,14,7
4,66500,1,1,0,26.0,1498.0,98.6,5.0,5.7,372,7,6
0,94000,1,0,0,17.05,1995.0,184.0,5.0,12.5,1663,1,8
2,29000,3,1,2,18.0,995.0,62.0,5.0,1.75,1399,3,9
2,107389,1,1,2,20.0,1399.0,68.0,5.0,1.9,711,6,10
0,36100,3,1,0,20.4,1197.0,81.8,5.0,4.5,1482,15,5
9,16329,1,0,0,19.27,2143.0,170.0,5.0,30.3,1045,16,5
5,36000,1,0,0,19.3,1968.0,141.0,5.0,16.0,1081,22,6
7,41816,1,0,0,18.56,1995.0,190.0,5.0,32.78,1672,1,3
6,54680,3,1,0,21.1,814.0,55.2,5.0,2.5,541,8,5
5,14000,1,0,0,18.25,1968.0,187.74,5.0,43.0,94,0,3
7,23977,3,1,0,18.16,1196.0,86.8,5.0,5.38,693,6,3
5,30131,3,1,0,20.92,998.0,67.1,5.0,2.65,142,15,7
5,2530,3,1,0,24.7,796.0,47.3,5.0,3.3,136,15,3
5,39000,1,0,0,19.27,2143.0,167.62,5.0,34.0,1050,16,5
2,140000,3,1,3,20.3,1086.0,68.0,5.0,0.7,1325,8,19
7,32257,1,1,0,24.4,1120.0,71.0,5.0,6.83,1718,8,3
7,46983,1,1,0,25.8,1498.0,98.6,5.0,5.77,166,7,4
2,107000,1,1,2,17.8,1248.0,75.0,5.0,3.1,1485,15,12
9,19000,3,1,0,16.2,1199.0,74.0,5.0,4.95,1129,25,3
1,88000,1,0,0,17.11,1968.0,174.33,5.0,16.25,81,0,7
3,84384,1,0,0,10.2,4367.0,308.0,7.0,52.54,1258,13,8
2,128000,1,1,3,16.0,2179.0,140.0,7.0,6.4,1714,14,9
1,71000,1,1,3,13.1,2499.0,141.0,7.0,6.95,595,6,9
8,50000,1,1,0,17.2,1396.0,53.5,5.0,0.85,824,23,12
2,16000,3,1,0,21.4,1197.0,83.1,5.0,6.95,208,15,4
8,82000,1,1,0,24.4,1120.0,71.0,5.0,3.45,1717,8,3
4,80000,3,1,0,13.5,1799.0,130.0,5.0,2.75,399,7,12
4,36000,3,1,2,18.6,1197.0,81.83,5.0,4.95,1863,8,5
3,17477,3,1,0,17.0,1198.0,108.5,5.0,9.62,1066,23,2
3,16725,3,1,0,18.6,1197.0,81.83,5.0,6.79,1858,8,4
9,48241,3,1,0,19.1,1197.0,85.8,5.0,4.5,1459,15,6
7,52431,3,1,0,22.5,998.0,67.04,5.0,3.01,1632,15,6
1,68000,1,1,0,21.9,1396.0,88.76,5.0,4.4,1859,8,8
5,158000,1,0,0,12.55,2982.0,168.5,7.0,17.49,729,24,8
3,31446,3,1,0,20.36,1197.0,78.9,5.0,4.66,1798,8,6
2,25000,3,1,0,18.9,1197.0,82.0,5.0,5.5,782,8,5
0,57000,3,1,0,18.6,1197.0,81.83,5.0,6.0,1844,8,4
5,76000,3,0,0,17.0,1086.0,81.83,5.0,2.4,1343,8,13
7,57078,1,1,0,24.3,1248.0,88.5,5.0,10.19,1617,15,2
7,47471,1,1,0,25.8,1498.0,98.6,5.0,5.25,166,7,4
5,50000,1,0,0,15.26,2143.0,203.2,5.0,45.0,976,16,6
0,62000,1,1,0,23.0,1396.0,90.0,5.0,2.7,1861,8,10
3,65807,3,1,0,19.81,1086.0,68.05,5.0,3.39,1785,8,7
5,81768,1,1,0,26.59,1248.0,74.0,5.0,5.69,1449,15,6
7,9952,3,0,0,10.37,2979.0,306.0,2.0,58.54,1757,1,2
5,24000,1,1,0,27.39,1248.0,74.0,5.0,8.4,213,15,3
5,72921,1,1,0,25.44,936.0,57.6,5.0,2.5,231,3,8
10,59000,3,1,0,19.4,1198.0,86.8,5.0,3.25,262,7,8
9,33000,1,1,2,20.0,1399.0,68.05,5.0,3.25,714,6,6
10,36789,3,0,0,23.1,998.0,67.04,5.0,4.25,311,15,4
6,41000,1,0,0,14.84,2143.0,170.0,5.0,18.5,1049,16,6
5,71000,3,0,0,17.0,1086.0,170.0,5.0,2.4,1344,8,13
6,46650,3,1,0,19.4,1198.0,86.8,5.0,4.25,259,7,5
9,3000,3,0,0,21.4,1197.0,83.1,5.0,8.85,212,15,2
3,14799,3,1,0,21.1,814.0,55.2,5.0,4.14,545,8,6
5,68525,1,1,0,23.0,1396.0,90.0,5.0,7.0,1820,8,5
5,15000,1,0,0,10.91,3198.0,197.0,7.0,33.0,598,6,2
0,29000,3,1,0,17.4,1497.0,117.3,5.0,10.0,395,7,3
7,77407,1,1,2,21.5,1248.0,88.8,5.0,3.53,1301,15,8
6,118000,3,1,0,12.9,1598.0,102.5,5.0,1.35,1100,3,13
4,75000,1,1,0,20.54,1598.0,103.6,5.0,4.5,1547,25,7
10,69000,3,1,0,16.8,1497.0,116.3,5.0,4.9,363,7,8
7,52553,1,1,0,19.67,1582.0,126.2,5.0,12.26,459,8,4
9,58000,1,1,2,24.4,1120.0,71.0,5.0,3.99,1721,8,6
9,24000,1,0,0,17.9,2143.0,170.0,5.0,46.95,750,16,3
5,65542,1,1,0,20.0,1399.0,68.0,5.0,3.8,711,6,5
0,68008,1,1,2,15.0,1896.0,105.0,5.0,6.75,917,25,7
3,22251,1,1,0,18.49,1493.0,100.0,7.0,8.75,1493,14,3
2,55000,3,1,2,15.8,1499.0,110.0,5.0,5.2,571,6,7
7,19387,3,1,0,17.1,1591.0,121.3,5.0,8.42,1581,8,3
10,58000,0,1,0,26.6,998.0,58.16,5.0,3.0,1636,15,6
9,24001,3,1,0,18.6,1197.0,81.83,5.0,5.75,1858,8,4
8,17000,1,0,0,15.2,1968.0,140.8,5.0,9.75,96,0,12
4,28500,3,1,0,19.49,1198.0,67.04,5.0,3.5,995,19,5
6,66000,1,0,0,15.26,2143.0,203.2,5.0,30.0,976,16,6
4,22000,1,0,0,12.83,2179.0,147.5,5.0,35.0,1246,13,3
3,44383,3,1,0,15.8,1591.0,121.3,5.0,13.25,464,8,2
9,45000,1,1,0,20.5,1598.0,103.5,5.0,3.65,1216,22,7
6,58000,1,1,0,23.4,1248.0,74.0,5.0,5.25,1449,15,5
4,69000,3,1,0,15.8,1591.0,121.3,5.0,9.7,460,8,4
3,60993,1,1,0,24.0,1120.0,70.0,5.0,5.21,789,8,3
10,67000,1,1,0,18.49,1493.0,100.0,7.0,6.3,1496,14,4
7,51134,1,1,0,24.0,1120.0,70.0,5.0,4.72,789,8,6
2,55000,1,0,2,11.7,2993.0,245.0,5.0,28.0,1677,1,9
3,25082,1,0,0,28.4,1248.0,73.75,5.0,8.37,493,15,2
4,68350,1,1,0,12.55,2982.0,168.5,7.0,14.0,734,24,8
5,50000,1,0,0,17.68,1968.0,174.33,5.0,36.0,105,0,5
10,97000,1,1,0,27.3,1498.0,98.6,5.0,6.4,900,7,5
3,56238,1,0,0,11.33,4134.0,335.2,7.0,51.69,1179,0,5
6,72618,1,1,0,12.05,2179.0,120.0,7.0,8.0,1363,14,6
5,62005,1,1,0,18.3,1991.0,147.9,5.0,9.8,471,3,8
5,61250,1,1,0,25.44,936.0,57.6,5.0,2.7,233,3,8
3,28469,1,0,0,18.25,1968.0,187.74,5.0,24.37,92,0,6
7,21488,3,0,0,14.3,1598.0,103.52,5.0,9.72,1207,22,2
10,197000,1,1,0,23.4,1248.0,74.0,5.0,5.0,1449,15,6
10,138205,1,1,2,11.5,2982.0,171.0,7.0,10.5,727,24,11
6,160000,1,1,2,22.9,1248.0,74.0,5.0,3.9,1473,15,8
3,67590,3,1,0,17.0,1497.0,118.0,5.0,5.65,359,7,8
9,52000,1,0,0,15.26,2143.0,203.2,5.0,29.95,976,16,8
1,100000,1,1,2,17.8,1248.0,75.0,5.0,3.0,1469,15,12
8,60048,1,1,0,26.1,1498.0,99.0,5.0,6.0,191,6,3
9,48000,3,1,0,20.36,1197.0,78.9,5.0,2.11,1798,8,11
6,100000,3,1,0,19.7,796.0,46.3,5.0,1.5,152,15,9
3,62601,1,1,0,23.59,1364.0,46.3,5.0,4.67,644,24,7
1,80010,3,1,2,20.4,1197.0,81.8,5.0,2.85,1482,15,14
3,26493,1,0,0,19.27,2143.0,170.0,5.0,33.64,1045,16,3
5,96000,1,1,2,17.88,1396.0,52.8,5.0,0.91,818,23,9
6,45700,3,1,2,22.74,796.0,47.3,5.0,2.42,140,15,6
8,13000,3,0,0,9.3,2771.0,193.1,5.0,3.25,1421,22,15
8,38000,3,1,0,16.47,1198.0,73.9,5.0,2.8,1144,25,7
3,8018,3,0,0,22.0,1197.0,81.8,5.0,8.3,496,15,1
1,144400,1,1,3,12.05,2179.0,120.0,8.0,5.25,1380,14,10
6,152000,1,1,0,17.8,1248.0,75.0,5.0,2.9,1485,15,10
10,71000,1,0,0,18.88,1995.0,184.0,5.0,15.0,13,1,7
6,80000,3,1,2,25.4,624.0,37.5,4.0,0.53,1025,23,8
9,87143,1,1,0,12.99,2494.0,100.0,8.0,12.5,874,24,6
9,25000,3,1,0,18.4,1198.0,86.8,5.0,2.75,261,7,8
10,2000,3,0,0,23.84,1199.0,83.83,5.0,5.0,1521,23,2
7,45239,1,1,0,12.05,2179.0,120.0,8.0,7.09,1378,14,6
5,101999,1,0,0,16.73,1995.0,218.0,5.0,19.99,28,1,9
9,74219,1,1,0,21.43,1364.0,87.2,5.0,10.75,436,24,6
9,25000,3,0,0,18.0,1497.0,117.3,5.0,9.45,381,7,4
5,109606,1,1,0,22.0,1582.0,126.2,5.0,2.9,1594,8,12
8,36000,1,1,0,26.59,1248.0,74.0,5.0,4.7,1450,15,5
3,41810,3,1,0,20.73,1373.0,91.1,5.0,7.11,341,15,4
6,93321,1,1,0,22.7,1498.0,89.84,5.0,6.25,567,6,6
5,81000,3,1,0,20.92,998.0,67.1,5.0,2.2,142,15,9
7,25717,3,0,0,19.0,1199.0,88.76,5.0,8.86,171,7,1
4,37000,1,1,0,15.1,2179.0,140.0,7.0,9.3,1711,14,5
3,56380,1,1,0,18.49,1493.0,100.0,7.0,7.57,1493,14,3
2,8000,3,1,0,18.2,1199.0,88.7,5.0,7.9,909,7,3
7,14589,3,1,0,16.1,1298.0,88.2,5.0,5.65,1481,15,2
4,65088,3,1,0,16.47,1198.0,73.9,5.0,3.25,1145,25,7
3,24864,1,1,0,20.5,1582.0,126.2,5.0,16.27,463,8,1
3,64831,3,1,0,18.6,1199.0,79.4,5.0,3.21,235,3,9
8,38001,1,1,0,25.8,1498.0,98.6,5.0,3.9,177,7,7
9,77000,3,0,2,10.0,2496.0,157.7,5.0,6.5,522,16,12
5,27000,1,0,0,18.59,2993.0,265.0,5.0,48.0,46,1,4
9,39000,1,0,0,20.38,1968.0,143.0,5.0,18.9,76,0,4
10,131000,1,1,0,26.59,1248.0,74.0,5.0,3.6,1449,15,5
8,43000,1,1,0,26.59,1248.0,74.0,5.0,5.5,1449,15,5
10,68000,1,1,2,12.8,2494.0,102.0,7.0,7.0,870,24,9
1,45165,1,0,0,16.09,1995.0,184.0,5.0,41.75,1669,1,4
5,120000,1,0,0,16.73,1995.0,218.0,5.0,10.5,28,1,13
3,86091,1,1,0,15.1,2179.0,140.0,7.0,10.09,1714,14,6
4,71499,3,1,0,17.0,1497.0,118.0,5.0,3.0,354,7,11
6,66000,1,1,0,20.14,1498.0,88.0,5.0,4.91,1133,25,5
8,45000,3,1,0,16.0,1198.0,90.0,5.0,2.0,905,7,10
5,69189,1,1,0,23.59,1364.0,67.06,5.0,5.3,645,24,5
9,40206,1,1,0,19.01,1461.0,108.5,5.0,7.22,1511,19,6
7,36723,1,0,0,18.56,1995.0,190.0,5.0,32.57,1668,1,3
9,57500,3,1,0,18.5,1197.0,80.0,5.0,2.75,1808,8,10
7,43912,0,1,0,15.1,1196.0,73.0,5.0,4.33,574,15,2
5,52000,1,1,0,17.8,1399.0,68.0,5.0,3.75,687,6,9
7,60952,3,0,0,16.8,1497.0,118.0,5.0,5.91,355,7,6
2,87192,1,1,0,25.2,1248.0,74.0,5.0,4.35,1474,15,7
4,58000,1,1,0,24.0,1120.0,70.0,5.0,3.25,788,8,6
10,59500,1,0,0,14.75,2967.0,245.0,7.0,68.0,1181,0,3
9,16650,3,1,0,17.0,1198.0,74.0,5.0,5.5,183,25,4
7,34696,3,0,0,18.0,1497.0,117.3,5.0,12.08,381,7,2
7,42243,1,1,0,27.39,1248.0,74.0,5.0,7.48,210,15,2
6,57824,1,1,0,24.0,1120.0,70.0,5.0,5.5,789,8,4
6,110000,1,1,0,19.3,1248.0,73.9,5.0,3.5,1451,15,9
4,72000,1,0,0,16.1,2179.0,115.0,5.0,15.5,1250,13,7
5,63455,1,1,0,11.5,2982.0,171.0,7.0,19.0,727,24,7
5,17151,1,1,0,27.3,1498.0,98.6,5.0,8.4,910,7,3
10,31001,1,1,0,24.3,1248.0,88.5,5.0,7.25,1613,15,4
8,42109,1,1,0,23.4,1248.0,74.0,5.0,4.25,1449,15,6
4,55000,1,0,2,21.66,1498.0,103.52,5.0,5.7,1194,22,5
5,46000,1,0,2,21.66,2179.0,115.0,5.0,26.0,1252,13,7
5,30852,3,1,0,22.74,796.0,47.3,5.0,2.49,138,15,7
10,65000,3,1,2,16.47,1198.0,73.9,5.0,3.0,1145,25,9
4,65000,1,1,0,26.0,1498.0,98.6,5.0,5.95,371,7,5
4,72000,1,1,0,23.4,1248.0,74.0,5.0,2.69,1443,15,7
1,29000,1,0,0,17.11,1968.0,174.33,5.0,26.0,82,0,6
8,32000,3,1,0,17.8,1497.0,117.3,5.0,5.5,386,7,5
2,29875,3,1,0,18.16,1196.0,86.8,5.0,4.85,701,6,4
7,32539,1,1,0,24.3,1248.0,88.5,5.0,8.39,1612,15,2
5,83090,1,1,0,19.01,1461.0,108.45,5.0,7.99,476,21,5
5,62679,1,1,0,21.19,1396.0,88.73,5.0,6.95,1836,8,4
9,93000,3,1,0,15.7,1390.0,75.0,5.0,1.5,975,14,10
9,44000,3,1,0,17.7,1497.0,78.0,5.0,1.55,368,7,14
1,78400,3,1,2,15.6,1196.0,70.0,5.0,2.75,716,6,10
9,71300,3,1,0,13.06,1598.0,102.53,5.0,4.25,491,21,6
8,18000,3,1,0,20.36,1197.0,78.9,5.0,2.85,1800,8,5
3,24013,1,0,0,12.81,1999.0,148.31,7.0,56.14,1245,13,1
0,99100,3,0,2,9.74,1984.0,208.0,5.0,10.0,1167,0,11
9,62000,3,1,2,11.3,1298.0,83.1,8.0,1.25,1611,15,17
8,14000,1,1,0,26.59,1248.0,74.0,5.0,7.5,1457,15,3
3,44811,1,0,0,17.11,1968.0,174.33,5.0,25.81,85,0,5
0,44000,3,1,0,16.47,1198.0,74.0,5.0,4.3,1129,25,6
2,136000,1,1,2,11.5,2982.0,171.0,7.0,11.0,727,24,10
6,144113,1,1,2,11.5,2982.0,171.0,7.0,11.75,727,24,10
3,94989,3,1,0,12.8,2354.0,177.6,5.0,6.58,126,7,8
2,58133,1,1,0,22.9,1248.0,74.0,5.0,4.8,1487,15,8
10,61000,3,1,2,17.5,1198.0,70.0,5.0,1.65,657,22,12
8,27000,1,1,0,17.1,1956.0,170.0,5.0,15.0,413,12,3
0,18050,3,1,2,25.4,624.0,37.5,4.0,1.0,1026,23,6
5,145277,3,1,0,15.3,1596.0,101.0,5.0,1.65,679,6,13
0,42000,1,1,0,27.62,793.0,47.0,5.0,3.6,314,15,5
4,86000,1,1,0,11.5,2982.0,171.0,7.0,11.5,727,24,9
0,42150,1,1,0,27.62,793.0,47.0,5.0,3.6,314,15,5
10,30158,3,1,0,21.1,814.0,55.2,5.0,3.05,541,8,5
1,47000,1,1,2,23.5,1498.0,90.0,5.0,6.0,686,6,9
0,39000,3,1,0,16.47,1198.0,74.0,5.0,3.75,1129,25,7
3,32125,3,1,0,16.2,1199.0,74.0,5.0,6.17,1129,25,4
3,58829,1,1,0,24.3,1248.0,88.5,5.0,9.05,1616,15,3
3,67559,3,1,0,19.4,1198.0,86.8,5.0,4.05,259,7,7
10,55000,3,1,0,17.5,1298.0,85.8,5.0,4.25,1454,15,7
8,30000,3,1,0,23.1,998.0,67.04,5.0,3.75,308,15,2
9,28000,3,0,0,13.0,1591.0,121.3,5.0,11.85,467,8,4
7,31826,1,1,0,22.7,1498.0,89.84,5.0,8.24,567,6,4
5,64000,1,1,0,17.8,1248.0,89.84,5.0,5.99,1475,15,4
6,100009,3,1,2,13.1,1997.0,141.1,5.0,6.5,283,7,12
3,17201,1,0,0,12.51,2179.0,187.7,7.0,58.91,1243,13,1
4,74345,1,1,0,15.1,2179.0,140.0,7.0,8.0,1714,14,6
7,58134,3,1,0,16.47,1198.0,74.0,5.0,4.64,1130,25,5
7,30566,3,0,0,19.2,1197.0,80.0,5.0,3.32,1794,8,10
2,55231,3,1,2,20.36,1197.0,78.9,5.0,2.78,1792,8,8
7,67774,1,0,0,14.81,1998.0,163.7,5.0,8.95,472,3,4
9,50319,3,0,0,12.0,1991.0,181.03,5.0,21.95,526,16,7
0,45000,3,1,0,11.7,2359.0,134.0,5.0,7.9,1392,8,7
8,43627,3,0,0,11.74,1796.0,186.0,5.0,29.0,1043,16,13
8,45000,1,1,0,22.07,1199.0,73.9,5.0,3.25,1138,25,7
9,10500,3,1,0,17.4,1497.0,117.3,5.0,5.9,384,7,6
3,21789,1,1,0,24.3,1248.0,88.5,5.0,9.88,1616,15,3
3,21134,3,1,0,18.6,1197.0,81.86,5.0,8.78,587,8,1
8,90000,1,1,2,13.93,2179.0,138.1,7.0,2.75,1064,23,9
7,51553,1,1,0,21.64,1461.0,84.8,5.0,5.98,1405,19,6
4,31000,3,0,0,10.9,2497.0,215.0,5.0,31.0,20,1,9
4,67422,3,1,2,14.53,1798.0,138.0,5.0,3.55,424,24,9
7,60519,1,1,0,22.32,1582.0,126.32,5.0,6.24,1577,8,5
8,34000,1,1,0,19.3,1248.0,73.9,5.0,2.19,1451,15,11
5,68434,1,1,0,28.4,1248.0,73.75,5.0,5.5,499,15,7
10,17000,3,1,0,24.07,998.0,67.1,5.0,2.1,147,15,6
3,43686,3,0,0,10.5,5000.0,503.0,4.0,50.66,1701,11,9
8,22000,1,0,0,14.84,2143.0,170.0,5.0,14.0,1034,16,8
9,79225,1,1,0,22.0,1582.0,126.2,5.0,5.5,1594,8,7
10,63000,3,1,3,14.2,1598.0,102.0,5.0,1.2,197,3,13
5,61922,3,1,0,20.4,1197.0,81.8,5.0,5.3,1482,15,6
2,85000,1,1,0,23.9,1582.0,126.2,5.0,6.3,1574,8,5
7,26192,1,0,0,17.9,2143.0,168.0,5.0,40.47,751,16,3
4,65000,1,1,0,13.0,2982.0,168.5,7.0,16.1,732,24,7
4,44999,1,0,0,12.8,1968.0,167.6,5.0,25.0,1166,0,6
9,81308,1,0,2,13.2,1995.0,170.0,5.0,7.95,7,1,12
4,35000,3,1,0,24.7,796.0,47.3,5.0,2.65,134,15,4
3,65349,3,1,0,20.92,998.0,67.1,5.0,2.81,142,15,8
5,80000,3,0,0,15.64,1798.0,167.62,5.0,17.5,79,0,8
9,61000,3,1,0,16.1,1197.0,85.0,5.0,3.3,1484,15,8
7,31817,3,1,0,22.5,998.0,67.04,5.0,5.34,1643,15,1
5,41000,1,1,0,21.14,1498.0,103.52,5.0,8.5,1198,22,4
7,82606,3,1,2,16.0,1198.0,90.0,5.0,2.69,905,7,10
0,52000,1,1,0,16.0,2179.0,140.0,7.0,11.5,1707,14,5
3,50318,3,1,0,18.5,1197.0,85.8,5.0,4.06,1234,15,9
5,50000,1,0,0,17.9,2143.0,201.15,5.0,49.0,753,16,4
1,72000,1,1,0,20.5,1598.0,103.5,5.0,4.6,1217,22,8
4,63776,1,1,0,24.0,1120.0,70.0,5.0,3.96,787,8,5
9,28133,3,1,0,18.6,1197.0,81.86,5.0,5.6,589,8,5
8,45000,1,1,0,22.95,1248.0,74.0,5.0,3.75,1774,23,3
6,55697,1,1,0,22.54,1396.0,88.73,5.0,5.5,1854,8,5
4,62000,1,1,2,20.5,1598.0,103.5,5.0,3.0,1218,22,8
9,48000,3,1,0,16.0,1368.0,90.0,5.0,3.0,968,5,9
10,90246,3,1,0,16.1,1298.0,88.2,5.0,2.95,1481,15,10
5,80500,1,1,0,25.0,1396.0,69.0,5.0,2.45,816,23,5
10,119000,1,0,0,14.84,2143.0,170.0,5.0,13.99,1049,16,8
1,28541,1,0,0,11.57,2987.0,254.79,5.0,60.75,754,16,4
8,45500,3,1,2,11.57,1086.0,254.79,5.0,1.17,1349,8,12
2,41000,3,1,2,16.8,1497.0,116.3,5.0,4.5,364,7,8
9,58000,3,1,2,18.5,1197.0,80.0,5.0,2.5,1852,8,10
2,99000,1,1,0,13.0,2982.0,168.5,7.0,20.5,732,24,5
4,31200,3,1,0,18.9,1197.0,82.0,5.0,3.9,792,8,6
2,85000,1,1,2,15.0,1896.0,105.0,5.0,3.5,916,25,11
5,60924,3,0,0,15.63,1499.0,110.4,5.0,8.3,559,6,4
2,45000,3,1,0,21.1,814.0,55.2,5.0,2.5,544,8,8
8,44000,3,0,0,19.15,1198.0,75.94,5.0,2.65,1005,19,9
7,30534,3,0,0,19.0,1199.0,88.7,5.0,7.42,895,7,4
7,46399,3,1,0,16.47,1198.0,74.0,5.0,4.63,1132,25,4
8,42000,3,1,0,19.7,796.0,46.3,5.0,1.09,152,15,12
4,67000,1,1,0,22.32,1582.0,126.32,5.0,3.8,1577,8,9
9,58000,1,0,0,10.0,2148.0,170.0,5.0,15.75,506,16,7
3,27000,3,1,0,17.57,1193.0,88.7,5.0,5.27,1777,23,5
9,39566,3,1,2,18.4,1198.0,86.8,5.0,2.75,261,7,8
2,14980,1,1,0,27.3,1498.0,98.6,5.0,7.4,910,7,4
6,18491,3,0,0,24.07,998.0,67.1,5.0,3.9,148,15,3
6,90000,3,1,2,17.3,993.0,60.0,5.0,0.7,1772,15,20
10,118211,1,1,0,22.54,1396.0,88.73,5.0,5.9,1859,8,5
3,63316,1,1,0,22.7,1598.0,118.0,5.0,9.58,1297,15,4
4,42000,1,0,0,14.21,2143.0,203.0,5.0,24.95,512,16,6
7,25648,3,1,0,13.7,1399.0,98.82,7.0,4.29,610,3,5
4,67612,1,0,2,14.21,2143.0,203.0,5.0,11.5,510,16,9
9,33000,1,1,0,16.0,2179.0,140.0,7.0,9.65,1709,14,4
9,20000,3,1,0,20.36,1197.0,78.9,5.0,3.75,1798,8,5
10,143000,3,1,2,14.2,1341.0,82.9,5.0,1.1,762,8,13
3,118218,1,0,0,12.07,2967.0,241.4,7.0,31.41,1175,0,6
10,99000,1,1,3,12.05,2179.0,120.0,8.0,6.0,1378,14,8
10,22700,3,1,0,18.7,1199.0,88.7,5.0,5.55,893,7,4
